,Country,Happiness score,GDP per capita,Family,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption,Generosity,Social support,Year,Country Url,Region,Region code,Happiness status,Overall Rank,Rank per region,Capital City,Longitude,Latitude
0,Switzerland,7.587000000000001,1.3965100000000001,1.34951,0.9414299999999999,0.66557,0.41978000000000004,0.29678000000000004,2.5173799999999997,2015,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,EUROPE,150.0,Green,1.0,1.0,Bern,7.44821,46.948
1,Iceland,7.561,1.3023200000000001,1.4022299999999999,0.94784,0.6287699999999999,0.14145,0.4363,2.70201,2015,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,EUROPE,150.0,Green,2.0,2.0,Reykjavik,-21.8952,64.1353
2,Denmark,7.527,1.32548,1.36058,0.87464,0.6493800000000001,0.48357,0.34139,2.4920400000000003,2015,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,EUROPE,150.0,Green,3.0,3.0,Copenhagen,12.5681,55.6763
3,Norway,7.522,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.4653099999999997,2015,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,EUROPE,150.0,Green,4.0,4.0,Oslo,10.7387,59.9138
4,Canada,7.4270000000000005,1.32629,1.32261,0.9056299999999999,0.63297,0.32957,0.45811,2.4517599999999997,2015,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,AMERICAS,19.0,Green,5.0,1.0,Ottawa,-75.6919,45.4215
5,Finland,7.406000000000001,1.29025,1.31826,0.8891100000000001,0.64169,0.41372,0.23351,2.61955,2015,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,EUROPE,150.0,Green,6.0,5.0,Helsinki,24.9525,60.1608
6,Netherlands,7.377999999999999,1.32944,1.28017,0.89284,0.6157600000000001,0.31814000000000003,0.4761,2.4657,2015,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,EUROPE,150.0,Green,7.0,6.0,Amsterdam,4.89095,52.3738
7,Sweden,7.364,1.33171,1.2890700000000002,0.9108700000000001,0.6598,0.43843999999999994,0.36262,2.3711900000000004,2015,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,EUROPE,150.0,Green,8.0,7.0,Stockholm,18.0645,59.3327
8,New Zealand,7.2860000000000005,1.2501799999999998,1.3196700000000001,0.9083700000000001,0.6393800000000001,0.42922,0.47501000000000004,2.26425,2015,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,OCEANIA,9.0,Green,9.0,1.0,Wellington,174.776,-41.2865
9,Australia,7.284,1.33358,1.30923,0.93156,0.6512399999999999,0.35636999999999996,0.43562,2.26646,2015,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,OCEANIA,9.0,Green,10.0,2.0,Canberra,149.129,-35.282
10,Israel,7.278,1.2285700000000002,1.22393,0.9138700000000001,0.41318999999999995,0.07785,0.33171999999999996,3.08854,2015,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,ASIA,142.0,Green,11.0,1.0,NaN,35.2035,31.7717
11,Costa Rica,7.226,0.95578,1.2378799999999999,0.8602700000000001,0.63376,0.10583,0.25497,3.17728,2015,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,AMERICAS,19.0,Green,12.0,2.0,San Jose,-84.0089,9.63701
12,Austria,7.2,1.33723,1.29704,0.8904200000000001,0.62433,0.18675999999999998,0.33088,2.5332,2015,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,EUROPE,150.0,Green,13.0,8.0,Vienna,16.3798,48.2201
13,Mexico,7.187,1.02054,0.91451,0.8144399999999999,0.48181,0.21311999999999998,0.14074,3.6021400000000003,2015,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,AMERICAS,19.0,Green,14.0,3.0,Mexico City,-99.1276,19.427
14,United States,7.119,1.3945100000000001,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011,2015,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,AMERICAS,19.0,Green,15.0,4.0,Washington D.C.,-77.032,38.8895
15,Brazil,6.983,0.98124,1.2328700000000001,0.69702,0.49049,0.17521,0.14574,3.26001,2015,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,AMERICAS,19.0,Green,16.0,5.0,Brasilia,-47.9292,-15.7801
16,Luxembourg,6.946000000000001,1.5639100000000001,1.21963,0.91894,0.61583,0.37798000000000004,0.28034000000000003,1.9696099999999999,2015,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,EUROPE,150.0,Green,17.0,9.0,Luxembourg,6.1296,49.61
17,Ireland,6.94,1.33596,1.36948,0.89533,0.6177699999999999,0.28703,0.45901000000000003,1.9757,2015,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,EUROPE,150.0,Green,18.0,10.0,Dublin,-6.26749,53.3441
18,Belgium,6.937,1.30782,1.28566,0.8966700000000001,0.5845,0.2254,0.2225,2.4148400000000003,2015,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,EUROPE,150.0,Green,19.0,11.0,Brussels,4.36761,50.8371
19,United Arab Emirates,6.901,1.42727,1.12575,0.80925,0.64157,0.38583,0.26428,2.24743,2015,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,ASIA,142.0,Green,20.0,2.0,Abu Dhabi,54.3705,24.4764
20,United Kingdom,6.867000000000001,1.26637,1.28548,0.90943,0.59625,0.32066999999999996,0.51912,1.9699400000000002,2015,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,EUROPE,150.0,Green,21.0,12.0,London,-0.126236,51.5002
21,Oman,6.853,1.36011,1.08182,0.76276,0.63274,0.32524000000000003,0.21541999999999997,2.4748900000000003,2015,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Oman.svg,ASIA,142.0,Green,22.0,3.0,Muscat,58.5874,23.6105
22,Venezuela,6.81,1.04424,1.25596,0.7205199999999999,0.42908,0.11069000000000001,0.058410000000000004,3.1913099999999996,2015,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Venezuela.svg,AMERICAS,19.0,Green,23.0,6.0,,,
23,Singapore,6.797999999999999,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.8850099999999999,2015,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,ASIA,142.0,Green,24.0,4.0,Singapore,103.85,1.28941
24,Panama,6.7860000000000005,1.0635299999999999,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848,2015,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,AMERICAS,19.0,Green,25.0,7.0,Panama City,-79.5188,8.99427
25,Germany,6.75,1.32792,1.2993700000000001,0.89186,0.6147699999999999,0.21843,0.28214,2.1156900000000003,2015,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,EUROPE,150.0,Green,26.0,13.0,Berlin,13.4115,52.5235
26,Chile,6.67,1.10715,1.12447,0.85857,0.44132,0.12869,0.33363000000000004,2.67585,2015,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,AMERICAS,19.0,Green,27.0,8.0,Santiago,-70.6475,-33.475
27,Qatar,6.611000000000001,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674,2015,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,ASIA,142.0,Green,28.0,5.0,Doha,51.5082,25.2948
28,France,6.575,1.27778,1.2603799999999998,0.9457899999999999,0.55011,0.20646,0.12332,2.21126,2015,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,EUROPE,150.0,Green,29.0,14.0,Paris,2.35097,48.8566
29,Argentina,6.574,1.05351,1.24823,0.78723,0.44974,0.08484,0.11450999999999999,2.8360000000000003,2015,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,AMERICAS,19.0,Green,30.0,9.0,Buenos Aires,-58.4173,-34.6118
30,Czech Republic,6.505,1.17898,1.20643,0.84483,0.46363999999999994,0.02652,0.10686,2.67782,2015,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,EUROPE,150.0,Green,31.0,15.0,Prague,14.4205,50.0878
31,Uruguay,6.485,1.06166,1.2089,0.8116,0.6036199999999999,0.24558000000000002,0.2324,2.3214200000000003,2015,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,AMERICAS,19.0,Green,32.0,10.0,Montevideo,-56.0675,-34.8941
32,Colombia,6.477,0.91861,1.2401799999999998,0.69077,0.53466,0.0512,0.18400999999999998,2.85737,2015,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,AMERICAS,19.0,Green,33.0,11.0,Bogota,-74.082,4.60987
33,Thailand,6.455,0.9669,1.26504,0.7385,0.5566399999999999,0.031869999999999996,0.5763,2.31945,2015,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,ASIA,142.0,Green,34.0,6.0,Bangkok,100.521,13.7308
34,Saudi Arabia,6.4110000000000005,1.39541,1.0839299999999998,0.72025,0.31048000000000003,0.32524000000000003,0.13706,2.43872,2015,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,ASIA,142.0,Green,35.0,7.0,Riyadh,46.6977,24.6748
35,Spain,6.329,1.23011,1.31379,0.95562,0.45951000000000003,0.06398,0.18227000000000002,2.12367,2015,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,EUROPE,150.0,Green,36.0,16.0,Madrid,-3.70327,40.4167
36,Malta,6.3020000000000005,1.2074,1.30203,0.88721,0.60365,0.13585999999999998,0.51752,1.6488,2015,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,EUROPE,150.0,Green,37.0,17.0,Valletta,14.5189,35.9042
37,Taiwan,6.297999999999999,1.29098,1.07617,0.8753,0.3974,0.08129,0.25376,2.32323,2015,,ASIA,142.0,Green,38.0,8.0,,,
38,Kuwait,6.295,1.5542200000000002,1.16594,0.72492,0.55499,0.25609,0.16228,1.8763400000000001,2015,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg,ASIA,142.0,Green,39.0,9.0,Kuwait City,47.9824,29.3721
39,Suriname,6.269,0.99534,0.972,0.6082,0.5965699999999999,0.13633,0.16990999999999998,2.79094,2015,https://upload.wikimedia.org/wikipedia/commons/6/60/Flag_of_Suriname.svg,AMERICAS,19.0,Green,40.0,12.0,Paramaribo,-55.1679,5.8232
40,Trinidad and Tobago,6.167999999999999,1.21183,1.18354,0.61483,0.55884,0.0114,0.31844,2.2688200000000003,2015,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Trinidad_and_Tobago.svg,AMERICAS,19.0,Green,41.0,13.0,Port-of-Spain,-61.4789,10.6596
41,El Salvador,6.13,0.76454,1.0250700000000001,0.67737,0.4035,0.11775999999999999,0.10692,3.035,2015,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_El_Salvador.svg,AMERICAS,19.0,Green,42.0,14.0,San Salvador,-89.2073,13.7034
42,Guatemala,6.122999999999999,0.74553,1.04356,0.64425,0.57733,0.09472,0.27489,2.74255,2015,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,AMERICAS,19.0,Green,43.0,15.0,Guatemala City,-90.5328,14.6248
43,Uzbekistan,6.002999999999999,0.63244,1.34043,0.59772,0.6582100000000001,0.30826,0.22837,2.2374099999999997,2015,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Uzbekistan.svg,ASIA,142.0,Green,44.0,10.0,Tashkent,69.269,41.3052
44,Slovakia,5.995,1.1689100000000001,1.26999,0.7890199999999999,0.31751,0.03431,0.16893,2.2463900000000003,2015,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Slovakia.svg,EUROPE,150.0,Green,45.0,18.0,,,
45,Japan,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,1.68435,2015,https://upload.wikimedia.org/wikipedia/en/9/9e/Flag_of_Japan.svg,ASIA,142.0,Green,46.0,11.0,Tokyo,139.77,35.67
46,South Korea,5.984,1.24461,0.9577399999999999,0.9653799999999999,0.33208000000000004,0.07857,0.18557,2.21978,2015,https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg,ASIA,142.0,Green,47.0,12.0,,,
47,Ecuador,5.975,0.8640200000000001,0.99903,0.79075,0.48573999999999995,0.1809,0.11540999999999998,2.5394200000000002,2015,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg,AMERICAS,19.0,Green,48.0,16.0,Quito,-78.5243,-0.229498
48,Bahrain,5.96,1.32376,1.21624,0.74716,0.45492,0.306,0.17362,1.73797,2015,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg,ASIA,142.0,Green,49.0,13.0,Manama,50.5354,26.1921
49,Italy,5.9479999999999995,1.25114,1.19777,0.9544600000000001,0.26236,0.02901,0.22823000000000002,2.0251799999999998,2015,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg,EUROPE,150.0,Green,50.0,19.0,Rome,12.4823,41.8955
50,Bolivia,5.89,0.68133,0.97841,0.5392,0.57414,0.08800000000000001,0.20536,2.82334,2015,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Bolivia.svg,AMERICAS,19.0,Green,51.0,17.0,La Paz,-66.1936,-13.9908
51,Moldova,5.888999999999999,0.59448,1.01528,0.61826,0.32818,0.01615,0.20951,3.10712,2015,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg,EUROPE,150.0,Green,52.0,20.0,Chisinau,28.8497,47.0167
52,Paraguay,5.877999999999999,0.75985,1.30477,0.66098,0.53899,0.08242000000000001,0.3424,2.18896,2015,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Paraguay.svg,AMERICAS,19.0,Green,53.0,18.0,Asuncion,-57.6362,-25.3005
53,Kazakhstan,5.855,1.1225399999999999,1.1224100000000001,0.64368,0.51649,0.08454,0.11827,2.24729,2015,https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg,ASIA,142.0,Green,54.0,14.0,Astana,71.4382,51.1879
54,Slovenia,5.848,1.18498,1.27385,0.8733700000000001,0.60855,0.03787,0.25328,1.6158299999999999,2015,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Slovenia.svg,EUROPE,150.0,Green,55.0,21.0,Ljubljana,14.5044,46.0546
55,Lithuania,5.832999999999999,1.14723,1.25745,0.73128,0.21341999999999997,0.01031,0.026410000000000003,2.4464900000000003,2015,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Lithuania.svg,EUROPE,150.0,Green,56.0,22.0,Vilnius,25.2799,54.6896
56,Nicaragua,5.827999999999999,0.59325,1.14184,0.7431399999999999,0.55475,0.19317,0.27815,2.32407,2015,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nicaragua.svg,AMERICAS,19.0,Green,57.0,19.0,Managua,-86.2734,12.1475
57,Peru,5.824,0.9001899999999999,0.97459,0.73017,0.41496000000000005,0.05989,0.14982,2.5945,2015,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg,AMERICAS,19.0,Green,58.0,20.0,Lima,-77.0465,-12.0931
58,Belarus,5.813,1.0319200000000002,1.23289,0.7360800000000001,0.37938,0.1909,0.11045999999999999,2.1309,2015,https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Belarus.svg,EUROPE,150.0,Green,59.0,23.0,Minsk,27.5766,53.9678
59,Poland,5.791,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759000000000002,1.86565,2015,https://upload.wikimedia.org/wikipedia/en/1/12/Flag_of_Poland.svg,EUROPE,150.0,Green,60.0,24.0,Warsaw,21.02,52.26
60,Malaysia,5.77,1.12486,1.07023,0.7239399999999999,0.5302399999999999,0.10500999999999999,0.33075,1.8854099999999998,2015,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg,ASIA,142.0,Green,61.0,15.0,Kuala Lumpur,101.684,3.12433
61,Croatia,5.7589999999999995,1.08254,0.79624,0.78805,0.25883,0.0243,0.054439999999999995,2.75414,2015,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg,EUROPE,150.0,Green,62.0,25.0,Zagreb,15.9614,45.8069
62,Libya,5.754,1.13145,1.1186200000000002,0.7038,0.41668,0.11023,0.18295,2.0906599999999997,2015,https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Libya.svg,AFRICA,2.0,Green,63.0,1.0,Tripoli,13.1072,32.8578
63,Russia,5.716,1.13764,1.23617,0.6692600000000001,0.36679,0.03005,0.00199,2.27394,2015,https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg,EUROPE,150.0,Green,64.0,26.0,,,
64,Jamaica,5.709,0.81038,1.1510200000000002,0.6874100000000001,0.50442,0.02299,0.2123,2.32038,2015,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg,AMERICAS,19.0,Green,65.0,21.0,Kingston,-76.792,17.9927
65,North Cyprus,5.695,1.2080600000000001,1.07008,0.92356,0.49027,0.1428,0.26169000000000003,1.5988799999999999,2015,,,,Green,66.0,1.0,,,
66,Cyprus,5.689,1.20813,0.89318,0.92356,0.40671999999999997,0.06146,0.30638000000000004,1.8893099999999998,2015,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg,ASIA,142.0,Green,67.0,16.0,Nicosia,33.3736,35.1676
67,Algeria,5.605,0.93929,1.07772,0.61766,0.28579,0.17382999999999998,0.07822,2.43209,2015,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg,AFRICA,2.0,Green,68.0,2.0,Algiers,3.05097,36.7397
68,Kosovo,5.5889999999999995,0.80148,0.81198,0.63132,0.24749000000000002,0.04741,0.2831,2.76579,2015,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flag_of_Kosovo.svg,,,Amber,69.0,1.0,Pristina,20.926,42.565
69,Turkmenistan,5.547999999999999,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.8698400000000002,2015,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Turkmenistan.svg,ASIA,142.0,Amber,70.0,17.0,Ashgabat,58.3794,37.9509
70,Mauritius,5.477,1.0076100000000001,0.98521,0.7095,0.56066,0.07521,0.37744,1.76145,2015,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Mauritius.svg,AFRICA,2.0,Amber,71.0,3.0,Port Louis,57.4977,-20.1605
71,Hong Kong,5.474,1.38604,1.05818,1.01328,0.59608,0.37124,0.39478,0.6542899999999999,2015,,ASIA,142.0,Amber,72.0,18.0,,,
72,Estonia,5.428999999999999,1.15174,1.22791,0.77361,0.44888,0.15184,0.0868,1.58782,2015,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Estonia.svg,EUROPE,150.0,Amber,73.0,27.0,Tallinn,24.7586,59.4392
73,Indonesia,5.399,0.8282700000000001,1.0870799999999998,0.63793,0.46611,0.0,0.51535,1.86399,2015,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,ASIA,142.0,Amber,74.0,19.0,Jakarta,106.83,-6.19752
74,Vietnam,5.36,0.63216,0.9122600000000001,0.7467600000000001,0.59444,0.10440999999999999,0.1686,2.20173,2015,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vietnam.svg,ASIA,142.0,Amber,75.0,20.0,Hanoi,105.825,21.0069
75,Turkey,5.332000000000001,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528,2015,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg,ASIA,142.0,Amber,76.0,21.0,Ankara,32.3606,39.7153
76,Kyrgyzstan,5.2860000000000005,0.47428000000000003,1.15115,0.65088,0.43477,0.042319999999999997,0.3003,2.2327,2015,https://upload.wikimedia.org/wikipedia/commons/c/c7/Flag_of_Kyrgyzstan.svg,ASIA,142.0,Amber,77.0,22.0,,,
77,Nigeria,5.268,0.65435,0.9043200000000001,0.16007000000000002,0.34334000000000003,0.0403,0.27233,2.89319,2015,https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg,AFRICA,2.0,Amber,78.0,4.0,Abuja,7.48906,9.05804
78,Bhutan,5.252999999999999,0.77042,1.10395,0.57407,0.5320600000000001,0.15445,0.47998,1.63794,2015,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg,ASIA,142.0,Amber,79.0,23.0,Thimphu,89.6177,27.5768
79,Azerbaijan,5.212000000000001,1.02389,0.9379299999999999,0.64045,0.3703,0.16065,0.07799,2.00073,2015,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Azerbaijan.svg,ASIA,142.0,Amber,80.0,24.0,Baku,49.8932,40.3834
80,Pakistan,5.194,0.59543,0.41411000000000003,0.51466,0.12102,0.10464000000000001,0.33671,3.1070900000000004,2015,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg,ASIA,142.0,Amber,81.0,25.0,Islamabad,72.8,30.5167
81,Jordan,5.192,0.9019799999999999,1.05392,0.69639,0.40660999999999997,0.14293,0.11052999999999999,1.8799599999999999,2015,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg,ASIA,142.0,Amber,82.5,26.0,Amman,35.9263,31.9497
82,Montenegro,5.192,0.9743799999999999,0.9055700000000001,0.72521,0.1826,0.14296,0.1614,2.10017,2015,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Montenegro.svg,EUROPE,150.0,Amber,82.5,28.0,Podgorica,19.2595,42.4602
83,China,5.14,0.89012,0.94675,0.81658,0.5169699999999999,0.02781,0.08185,1.8604,2015,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg,ASIA,142.0,Amber,84.0,27.0,Beijing,116.286,40.0495
84,Zambia,5.129,0.47038,0.91612,0.29924,0.48827,0.12468,0.19591,2.6343,2015,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Zambia.svg,AFRICA,2.0,Amber,85.0,5.0,Lusaka,28.2937,-15.3982
85,Romania,5.124,1.04345,0.8858799999999999,0.7689,0.35068,0.006490000000000001,0.13748,1.9312900000000002,2015,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg,EUROPE,150.0,Amber,86.0,29.0,Bucharest,26.0979,44.4479
86,Serbia,5.122999999999999,0.92053,1.0096399999999999,0.74836,0.20107,0.02617,0.19230999999999998,2.025,2015,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg,EUROPE,150.0,Amber,87.0,30.0,Belgrade,20.4656,44.8024
87,Portugal,5.102,1.15991,1.13935,0.8751899999999999,0.51469,0.01078,0.13719,1.26462,2015,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg,EUROPE,150.0,Amber,88.0,31.0,Lisbon,-9.13552,38.7072
88,Latvia,5.098,1.11312,1.09562,0.72437,0.29671,0.06332,0.18225999999999998,1.62215,2015,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg,EUROPE,150.0,Amber,89.0,32.0,Riga,24.1048,56.9465
89,Philippines,5.073,0.70532,1.03516,0.58114,0.62545,0.12279000000000001,0.24991,1.7536,2015,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_the_Philippines.svg,ASIA,142.0,Amber,90.0,28.0,Manila,121.035,14.5515
90,Somaliland region,5.0569999999999995,0.18847,0.95152,0.43873,0.46581999999999996,0.39928,0.5031800000000001,2.11032,2015,,,,Amber,91.0,2.0,,,
91,Morocco,5.013,0.7347899999999999,0.64095,0.60954,0.41691000000000006,0.08546000000000001,0.07172,2.4537299999999997,2015,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg,AFRICA,2.0,Amber,92.0,6.0,Rabat,-6.8704,33.9905
92,Macedonia,5.007,0.91851,1.00232,0.73545,0.33457,0.053270000000000005,0.22359,1.7393299999999998,2015,https://upload.wikimedia.org/wikipedia/commons/f/f8/Flag_of_Macedonia.svg,EUROPE,150.0,Amber,93.0,33.0,,,
93,Mozambique,4.971,0.08308,1.02626,0.09131,0.34037,0.15603,0.22269,3.05137,2015,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Mozambique.svg,AFRICA,2.0,Amber,94.0,7.0,Maputo,32.5713,-25.9664
94,Albania,4.959,0.8786700000000001,0.8043399999999999,0.81325,0.35733000000000004,0.06412999999999999,0.14272,1.89894,2015,https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg,EUROPE,150.0,Amber,95.0,34.0,Tirane,19.8172,41.3317
95,Bosnia and Herzegovina,4.949,0.8322299999999999,0.9191600000000001,0.79081,0.09245,0.00227,0.24808000000000002,2.06367,2015,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flag_of_Bosnia_and_Herzegovina.svg,,,Amber,96.0,2.0,Sarajevo,18.4214,43.8607
96,Lesotho,4.898,0.37545,1.04103,0.07612000000000001,0.31767,0.12504,0.16388,2.79832,2015,https://upload.wikimedia.org/wikipedia/commons/4/4a/Flag_of_Lesotho.svg,AFRICA,2.0,Amber,97.0,8.0,Maseru,27.7167,-29.5208
97,Dominican Republic,4.885,0.8953700000000001,1.17202,0.66825,0.57672,0.14234000000000002,0.21684,1.21305,2015,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_the_Dominican_Republic.svg,AMERICAS,19.0,Amber,98.0,22.0,Santo Domingo,-69.8908,18.479
98,Laos,4.876,0.5906600000000001,0.73803,0.54909,0.59591,0.24249,0.42191999999999996,1.7379900000000001,2015,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Laos.svg,ASIA,142.0,Amber,99.0,29.0,,,
99,Mongolia,4.874,0.82819,1.3006,0.60268,0.43626000000000004,0.026660000000000003,0.3323,1.34759,2015,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Mongolia.svg,ASIA,142.0,Amber,100.0,30.0,Ulaanbaatar,106.937,47.9129
100,Swaziland,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,2015,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg,,,Amber,101.0,3.0,,,
101,Greece,4.857,1.15406,0.9293299999999999,0.88213,0.07699,0.013969999999999998,0.0,1.8010099999999998,2015,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Greece.svg,EUROPE,150.0,Amber,102.0,35.0,Athens,23.7166,37.9792
102,Lebanon,4.8389999999999995,1.0256399999999999,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,2015,https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Lebanon.svg,ASIA,142.0,Amber,103.0,31.0,Beirut,35.5134,33.8872
